ts,open_interest,oi_volume,datetime_utc
1783705200000,1517039106.4398,12227036.5783,2026-07-10 17:40:00+00:00
1783705500000,1516371720.4502,11720589.8835,2026-07-10 17:45:00+00:00
1783705800000,1516789124.0905,10342667.2787,2026-07-10 17:50:00+00:00
1783706100000,1517226867.4157,7510610.592,2026-07-10 17:55:00+00:00
1783706400000,1518105188.7237,7658395.4917,2026-07-10 18:00:00+00:00
1783706700000,1518398812.2938,4826496.9753,2026-07-10 18:05:00+00:00
1783707000000,1518028289.9601,5075848.9325,2026-07-10 18:10:00+00:00
1783707300000,1518862912.044,19851920.2573,2026-07-10 18:15:00+00:00
1783707600000,1517937206.291,10941171.1257,2026-07-10 18:20:00+00:00
1783707900000,1518930699.1747,8120540.7846,2026-07-10 18:25:00+00:00
1783708200000,1518879072.3477,10954222.7968,2026-07-10 18:30:00+00:00
1783708500000,1519367144.1946,5302264.0329,2026-07-10 18:35:00+00:00
1783708800000,1518874534.2994,4717052.174,2026-07-10 18:40:00+00:00
1783709100000,1519487825.4116,6705231.4063,2026-07-10 18:45:00+00:00
1783709400000,1520246503.6642,9446755.9678,2026-07-10 18:50:00+00:00
1783709700000,1518305047.9839,57273411.9734,2026-07-10 18:55:00+00:00
1783710000000,1519767665.305,13311295.9801,2026-07-10 19:00:00+00:00
1783710300000,1518337144.7337,7377473.0295,2026-07-10 19:05:00+00:00
1783710600000,1517661765.8891,5278483.0843,2026-07-10 19:10:00+00:00
1783710900000,1516373381.4588,8644633.5827,2026-07-10 19:15:00+00:00
1783711200000,1515202164.7258,11249380.4297,2026-07-10 19:20:00+00:00
1783711500000,1514477470.8624,6716931.066,2026-07-10 19:25:00+00:00
1783711800000,1514326706.8502,5521659.2286,2026-07-10 19:30:00+00:00
1783712100000,1509342591.1499,45796913.9603,2026-07-10 19:35:00+00:00
1783712400000,1513345309.8247,43472040.7979,2026-07-10 19:40:00+00:00
1783712700000,1518050844.1265,16951642.516,2026-07-10 19:45:00+00:00
1783713000000,1517768882.8096,7822581.7779,2026-07-10 19:50:00+00:00
1783713300000,1518063565.4333,11410772.5979,2026-07-10 19:55:00+00:00
1783713600000,1516313776.5131,16336484.7656,2026-07-10 20:00:00+00:00
1783713900000,1515417775.0176,9518489.8305,2026-07-10 20:05:00+00:00
1783714200000,1515499931.0852,8503471.5848,2026-07-10 20:10:00+00:00
1783714500000,1515658390.9038,4409437.2466,2026-07-10 20:15:00+00:00
1783714800000,1515540719.1368,7809716.2966,2026-07-10 20:20:00+00:00
1783715100000,1512255642.0205,26763015.0816,2026-07-10 20:25:00+00:00
1783715400000,1512522606.2548,9761615.5185,2026-07-10 20:30:00+00:00
1783715700000,1512839247.7033,5321712.8543,2026-07-10 20:35:00+00:00
1783716000000,1513466924.2145,3799661.7805,2026-07-10 20:40:00+00:00
1783716300000,1512095753.5449,3515326.1223,2026-07-10 20:45:00+00:00
1783716600000,1511819761.696,8443850.0406,2026-07-10 20:50:00+00:00
1783716900000,1511351093.6592,5715575.1717,2026-07-10 20:55:00+00:00
1783717200000,1510683384.6581,4766112.4287,2026-07-10 21:00:00+00:00
1783717500000,1509812459.9825,8227213.5466,2026-07-10 21:05:00+00:00
1783717800000,1508662194.0483,11587477.625,2026-07-10 21:10:00+00:00
