tradeId,ts,px,sz,side,datetime_utc
1561479033,1783785305217,78.29,0.03,buy,2026-07-11 15:55:05.217000+00:00
1561479034,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479035,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479036,1783785305217,78.29,0.08,buy,2026-07-11 15:55:05.217000+00:00
1561479037,1783785305217,78.29,0.05,buy,2026-07-11 15:55:05.217000+00:00
1561479038,1783785305217,78.29,0.18,buy,2026-07-11 15:55:05.217000+00:00
1561479039,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479040,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479041,1783785305217,78.29,49.34,buy,2026-07-11 15:55:05.217000+00:00
1561479027,1783785305217,78.29,0.22,buy,2026-07-11 15:55:05.217000+00:00
1561479026,1783785305217,78.29,6.26,buy,2026-07-11 15:55:05.217000+00:00
1561479020,1783785305217,78.29,0.07,buy,2026-07-11 15:55:05.217000+00:00
1561479021,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479005,1783785305217,78.29,0.06,buy,2026-07-11 15:55:05.217000+00:00
1561479004,1783785305217,78.29,0.6,buy,2026-07-11 15:55:05.217000+00:00
1561479003,1783785305217,78.29,0.15,buy,2026-07-11 15:55:05.217000+00:00
1561479002,1783785305217,78.29,0.15,buy,2026-07-11 15:55:05.217000+00:00
1561479009,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479016,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479015,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479014,1783785305217,78.29,0.18,buy,2026-07-11 15:55:05.217000+00:00
1561479013,1783785305217,78.29,0.04,buy,2026-07-11 15:55:05.217000+00:00
1561479012,1783785305217,78.29,0.11,buy,2026-07-11 15:55:05.217000+00:00
1561479011,1783785305217,78.29,1.82,buy,2026-07-11 15:55:05.217000+00:00
1561479010,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479025,1783785305217,78.29,5.85,buy,2026-07-11 15:55:05.217000+00:00
1561479023,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479024,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479017,1783785305217,78.29,0.72,buy,2026-07-11 15:55:05.217000+00:00
1561479022,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479047,1783785305217,78.29,0.05,buy,2026-07-11 15:55:05.217000+00:00
1561479048,1783785305217,78.29,0.45,buy,2026-07-11 15:55:05.217000+00:00
1561479049,1783785305217,78.29,0.04,buy,2026-07-11 15:55:05.217000+00:00
1561479050,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479051,1783785305217,78.29,35.85,buy,2026-07-11 15:55:05.217000+00:00
1561479052,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479053,1783785305217,78.29,0.02,buy,2026-07-11 15:55:05.217000+00:00
1561479054,1783785305217,78.29,24.0,buy,2026-07-11 15:55:05.217000+00:00
1561479055,1783785305217,78.29,3.0,buy,2026-07-11 15:55:05.217000+00:00
1561479056,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479057,1783785305217,78.29,98.69,buy,2026-07-11 15:55:05.217000+00:00
1561479001,1783785305217,78.29,0.07,buy,2026-07-11 15:55:05.217000+00:00
1561479008,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479007,1783785305217,78.29,0.01,buy,2026-07-11 15:55:05.217000+00:00
1561479006,1783785305217,78.29,0.04,buy,2026-07-11 15:55:05.217000+00:00
1561479019,1783785305217,78.29,0.11,buy,2026-07-11 15:55:05.217000+00:00
1561479018,1783785305217,78.29,1.67,buy,2026-07-11 15:55:05.217000+00:00
1561479062,1783785305501,78.29,2.1,buy,2026-07-11 15:55:05.501000+00:00
1561479063,1783785305501,78.29,1.8,buy,2026-07-11 15:55:05.501000+00:00
1561479060,1783785305501,78.29,2.38,buy,2026-07-11 15:55:05.501000+00:00
1561479061,1783785305501,78.29,2.1,buy,2026-07-11 15:55:05.501000+00:00
1561479067,1783785306040,78.29,0.1,buy,2026-07-11 15:55:06.040000+00:00
1561479070,1783785306040,78.29,0.25,buy,2026-07-11 15:55:06.040000+00:00
1561479069,1783785306040,78.29,2.69,buy,2026-07-11 15:55:06.040000+00:00
1561479065,1783785306040,78.29,1.45,buy,2026-07-11 15:55:06.040000+00:00
1561479068,1783785306040,78.29,0.03,buy,2026-07-11 15:55:06.040000+00:00
1561479064,1783785306040,78.29,0.3,buy,2026-07-11 15:55:06.040000+00:00
1561479066,1783785306040,78.29,0.18,buy,2026-07-11 15:55:06.040000+00:00
1561479072,1783785306275,78.29,0.01,buy,2026-07-11 15:55:06.275000+00:00
1561479071,1783785306275,78.29,0.07,buy,2026-07-11 15:55:06.275000+00:00
1561479073,1783785306275,78.29,0.02,buy,2026-07-11 15:55:06.275000+00:00
1561479074,1783785306834,78.29,0.02,buy,2026-07-11 15:55:06.834000+00:00
1561479075,1783785307339,78.29,0.02,buy,2026-07-11 15:55:07.339000+00:00
1561479081,1783785307404,78.28,0.02,sell,2026-07-11 15:55:07.404000+00:00
1561479079,1783785307404,78.28,0.02,sell,2026-07-11 15:55:07.404000+00:00
1561479082,1783785307404,78.28,0.02,sell,2026-07-11 15:55:07.404000+00:00
1561479077,1783785307404,78.28,0.07,sell,2026-07-11 15:55:07.404000+00:00
1561479076,1783785307404,78.28,0.1,sell,2026-07-11 15:55:07.404000+00:00
1561479084,1783785307404,78.28,17.71,sell,2026-07-11 15:55:07.404000+00:00
1561479078,1783785307404,78.28,2.21,sell,2026-07-11 15:55:07.404000+00:00
1561479080,1783785307404,78.28,0.02,sell,2026-07-11 15:55:07.404000+00:00
1561479083,1783785307404,78.28,0.02,sell,2026-07-11 15:55:07.404000+00:00
1561479085,1783785308388,78.29,0.02,buy,2026-07-11 15:55:08.388000+00:00
1561479086,1783785308757,78.29,0.02,buy,2026-07-11 15:55:08.757000+00:00
1561479087,1783785308953,78.29,0.3,buy,2026-07-11 15:55:08.953000+00:00
1561479088,1783785308977,78.29,0.02,buy,2026-07-11 15:55:08.977000+00:00
1561479089,1783785310265,78.29,59.0,buy,2026-07-11 15:55:10.265000+00:00
